Date,Geography,Metric,Value
2021-04-01,Citywide,Community_Grant_Funding_USD,1549371.63
2021-05-01,Citywide,Community_Grant_Funding_USD,1554276.34
2021-06-01,Citywide,Community_Grant_Funding_USD,1563114.01
2021-07-01,Citywide,Community_Grant_Funding_USD,1558719.74
2021-08-01,Citywide,Community_Grant_Funding_USD,1562171.61
2021-09-01,Citywide,Community_Grant_Funding_USD,1560769.04
2021-10-01,Citywide,Community_Grant_Funding_USD,1560020.54
2021-11-01,Citywide,Community_Grant_Funding_USD,1558850.97
2021-12-01,Citywide,Community_Grant_Funding_USD,1556595.0
2022-01-01,Citywide,Community_Grant_Funding_USD,1557989.09
2022-02-01,Citywide,Community_Grant_Funding_USD,1555865.29
2022-03-01,Citywide,Community_Grant_Funding_USD,1558147.12
2022-04-01,Citywide,Community_Grant_Funding_USD,1559146.16
2022-05-01,Citywide,Community_Grant_Funding_USD,2071512.94
2022-06-01,Citywide,Community_Grant_Funding_USD,1556960.12
2022-07-01,Citywide,Community_Grant_Funding_USD,1555853.03
2022-08-01,Citywide,Community_Grant_Funding_USD,1560074.6
2022-09-01,Citywide,Community_Grant_Funding_USD,1563278.27
2022-10-01,Citywide,Community_Grant_Funding_USD,1560568.04
2022-11-01,Citywide,Community_Grant_Funding_USD,1562165.37
2022-12-01,Citywide,Community_Grant_Funding_USD,1566370.92
2023-01-01,Citywide,Community_Grant_Funding_USD,1560893.3
2023-02-01,Citywide,Community_Grant_Funding_USD,1564266.74
2023-03-01,Citywide,Community_Grant_Funding_USD,1562816.25
2023-04-01,Citywide,Community_Grant_Funding_USD,1566298.64
2023-05-01,Citywide,Community_Grant_Funding_USD,1564445.6
2023-06-01,Citywide,Community_Grant_Funding_USD,1558426.08
2023-07-01,Citywide,Community_Grant_Funding_USD,1553115.91
2023-08-01,Citywide,Community_Grant_Funding_USD,1554508.25
2023-09-01,Citywide,Community_Grant_Funding_USD,1556747.14
2023-10-01,Citywide,Community_Grant_Funding_USD,2671409.39
2023-11-01,Citywide,Community_Grant_Funding_USD,1558084.24
2023-12-01,Citywide,Community_Grant_Funding_USD,1552638.16
2024-01-01,Citywide,Community_Grant_Funding_USD,1553573.84
2024-02-01,Citywide,Community_Grant_Funding_USD,1549929.78
2024-03-01,Citywide,Community_Grant_Funding_USD,1548522.43
2024-04-01,Citywide,Community_Grant_Funding_USD,1549912.03
2024-05-01,Citywide,Community_Grant_Funding_USD,1547670.37
2024-06-01,Citywide,Community_Grant_Funding_USD,1547332.15
2024-07-01,Citywide,Community_Grant_Funding_USD,1552557.32
2024-08-01,Citywide,Community_Grant_Funding_USD,1551449.75
2024-09-01,Citywide,Community_Grant_Funding_USD,2645473.01
2024-10-01,Citywide,Community_Grant_Funding_USD,1552673.69
2024-11-01,Citywide,Community_Grant_Funding_USD,1555992.91
2024-12-01,Citywide,Community_Grant_Funding_USD,1562959.19
2025-01-01,Citywide,Community_Grant_Funding_USD,2468956.47
2025-02-01,Citywide,Community_Grant_Funding_USD,1552285.03
2025-03-01,Citywide,Community_Grant_Funding_USD,1555793.32
2025-04-01,Citywide,Community_Grant_Funding_USD,1556181.13
2025-05-01,Citywide,Community_Grant_Funding_USD,1558865.72
2025-06-01,Citywide,Community_Grant_Funding_USD,1557649.78
2025-07-01,Citywide,Community_Grant_Funding_USD,1559196.14
2025-08-01,Citywide,Community_Grant_Funding_USD,1559773.43
2018-01-01,Downtown,GDP_Growth_YoY_pct,2.27
2018-02-01,Downtown,GDP_Growth_YoY_pct,2.27
2018-03-01,Downtown,GDP_Growth_YoY_pct,2.28
2018-04-01,Downtown,GDP_Growth_YoY_pct,2.31
2018-05-01,Downtown,GDP_Growth_YoY_pct,2.24
2018-06-01,Downtown,GDP_Growth_YoY_pct,2.29
2018-07-01,Downtown,GDP_Growth_YoY_pct,2.24
2018-08-01,Downtown,GDP_Growth_YoY_pct,2.28
2018-09-01,Downtown,GDP_Growth_YoY_pct,2.3
2018-10-01,Downtown,GDP_Growth_YoY_pct,2.24
2018-11-01,Downtown,GDP_Growth_YoY_pct,2.18
2018-12-01,Downtown,GDP_Growth_YoY_pct,2.22
2019-01-01,Downtown,GDP_Growth_YoY_pct,2.27
2019-02-01,Downtown,GDP_Growth_YoY_pct,2.24
2019-03-01,Downtown,GDP_Growth_YoY_pct,2.22
2019-04-01,Downtown,GDP_Growth_YoY_pct,2.24
2019-05-01,Downtown,GDP_Growth_YoY_pct,2.25
2019-06-01,Downtown,GDP_Growth_YoY_pct,2.28
2019-07-01,Downtown,GDP_Growth_YoY_pct,2.3
2019-08-01,Downtown,GDP_Growth_YoY_pct,2.36
2019-09-01,Downtown,GDP_Growth_YoY_pct,2.39
2019-10-01,Downtown,GDP_Growth_YoY_pct,2.42
2019-11-01,Downtown,GDP_Growth_YoY_pct,2.41
2019-12-01,Downtown,GDP_Growth_YoY_pct,2.4
2020-01-01,Downtown,GDP_Growth_YoY_pct,2.41
2020-02-01,Downtown,GDP_Growth_YoY_pct,2.47
2020-03-01,Downtown,GDP_Growth_YoY_pct,2.46
2020-04-01,Downtown,GDP_Growth_YoY_pct,2.47
2020-05-01,Downtown,GDP_Growth_YoY_pct,2.41
2020-06-01,Downtown,GDP_Growth_YoY_pct,2.44
2020-07-01,Downtown,GDP_Growth_YoY_pct,2.51
2020-08-01,Downtown,GDP_Growth_YoY_pct,2.49
2020-09-01,Downtown,GDP_Growth_YoY_pct,2.59
2020-10-01,Downtown,GDP_Growth_YoY_pct,2.6
2020-11-01,Downtown,GDP_Growth_YoY_pct,2.53
2020-12-01,Downtown,GDP_Growth_YoY_pct,2.52
2021-01-01,Downtown,GDP_Growth_YoY_pct,2.57
2021-02-01,Downtown,GDP_Growth_YoY_pct,2.63
2021-03-01,Downtown,GDP_Growth_YoY_pct,2.66
2021-04-01,Downtown,GDP_Growth_YoY_pct,2.71
2021-05-01,Downtown,GDP_Growth_YoY_pct,2.68
2021-06-01,Downtown,GDP_Growth_YoY_pct,2.66
2021-07-01,Downtown,GDP_Growth_YoY_pct,2.62
2021-08-01,Downtown,GDP_Growth_YoY_pct,2.61
2021-09-01,Downtown,GDP_Growth_YoY_pct,2.63
2021-10-01,Downtown,GDP_Growth_YoY_pct,2.65
2021-11-01,Downtown,GDP_Growth_YoY_pct,2.68
2021-12-01,Downtown,GDP_Growth_YoY_pct,2.65
2022-01-01,Downtown,GDP_Growth_YoY_pct,2.63
2022-02-01,Downtown,GDP_Growth_YoY_pct,2.64
2022-03-01,Downtown,GDP_Growth_YoY_pct,2.63
2022-04-01,Downtown,GDP_Growth_YoY_pct,2.68
2022-05-01,Downtown,GDP_Growth_YoY_pct,2.66
2022-06-01,Downtown,GDP_Growth_YoY_pct,2.65
2022-07-01,Downtown,GDP_Growth_YoY_pct,2.67
2022-08-01,Downtown,GDP_Growth_YoY_pct,2.66
2022-09-01,Downtown,GDP_Growth_YoY_pct,2.63
2022-10-01,Downtown,GDP_Growth_YoY_pct,2.6
2022-11-01,Downtown,GDP_Growth_YoY_pct,2.62
2022-12-01,Downtown,GDP_Growth_YoY_pct,2.59
2023-01-01,Downtown,GDP_Growth_YoY_pct,2.64
2023-02-01,Downtown,GDP_Growth_YoY_pct,2.62
2023-03-01,Downtown,GDP_Growth_YoY_pct,2.64
2023-04-01,Downtown,GDP_Growth_YoY_pct,2.63
2023-05-01,Downtown,GDP_Growth_YoY_pct,2.61
2023-06-01,Downtown,GDP_Growth_YoY_pct,2.62
2023-07-01,Downtown,GDP_Growth_YoY_pct,2.66
2023-08-01,Downtown,GDP_Growth_YoY_pct,2.66
2023-09-01,Downtown,GDP_Growth_YoY_pct,2.66
2023-10-01,Downtown,GDP_Growth_YoY_pct,2.69
2023-11-01,Downtown,GDP_Growth_YoY_pct,2.72
2023-12-01,Downtown,GDP_Growth_YoY_pct,2.72
2024-01-01,Downtown,GDP_Growth_YoY_pct,2.71
2024-02-01,Downtown,GDP_Growth_YoY_pct,2.72
2024-03-01,Downtown,GDP_Growth_YoY_pct,2.72
2024-04-01,Downtown,GDP_Growth_YoY_pct,2.74
2024-05-01,Downtown,GDP_Growth_YoY_pct,2.7
2024-06-01,Downtown,GDP_Growth_YoY_pct,2.72
2024-07-01,Downtown,GDP_Growth_YoY_pct,2.7
2024-08-01,Downtown,GDP_Growth_YoY_pct,2.73
2024-09-01,Downtown,GDP_Growth_YoY_pct,2.72
2024-10-01,Downtown,GDP_Growth_YoY_pct,2.7
2024-11-01,Downtown,GDP_Growth_YoY_pct,2.72
2024-12-01,Downtown,GDP_Growth_YoY_pct,2.73
2025-01-01,Downtown,GDP_Growth_YoY_pct,2.8
2025-02-01,Downtown,GDP_Growth_YoY_pct,2.76
2025-03-01,Downtown,GDP_Growth_YoY_pct,2.77
2025-04-01,Downtown,GDP_Growth_YoY_pct,2.81
2025-05-01,Downtown,GDP_Growth_YoY_pct,2.79
2025-06-01,Downtown,GDP_Growth_YoY_pct,2.77
2025-07-01,Downtown,GDP_Growth_YoY_pct,2.75
2025-08-01,Downtown,GDP_Growth_YoY_pct,2.71
2018-01-01,Downtown,Unemployment_Rate_pct,6.09
2018-02-01,Downtown,Unemployment_Rate_pct,6.07
2018-03-01,Downtown,Unemployment_Rate_pct,6.05
2018-04-01,Downtown,Unemployment_Rate_pct,5.98
2018-05-01,Downtown,Unemployment_Rate_pct,5.94
2018-06-01,Downtown,Unemployment_Rate_pct,5.96
2018-07-01,Downtown,Unemployment_Rate_pct,5.96
2018-08-01,Downtown,Unemployment_Rate_pct,5.98
2018-09-01,Downtown,Unemployment_Rate_pct,6.0
2018-10-01,Downtown,Unemployment_Rate_pct,5.96
2018-11-01,Downtown,Unemployment_Rate_pct,6.01
2018-12-01,Downtown,Unemployment_Rate_pct,6.05
2019-01-01,Downtown,Unemployment_Rate_pct,6.03
2019-02-01,Downtown,Unemployment_Rate_pct,5.93
2019-03-01,Downtown,Unemployment_Rate_pct,5.91
2019-04-01,Downtown,Unemployment_Rate_pct,5.9
2019-05-01,Downtown,Unemployment_Rate_pct,5.88
2019-06-01,Downtown,Unemployment_Rate_pct,5.86
2019-07-01,Downtown,Unemployment_Rate_pct,5.83
2019-08-01,Downtown,Unemployment_Rate_pct,5.84
2019-09-01,Downtown,Unemployment_Rate_pct,5.84
2019-10-01,Downtown,Unemployment_Rate_pct,5.85
2019-11-01,Downtown,Unemployment_Rate_pct,5.87
2019-12-01,Downtown,Unemployment_Rate_pct,5.8
2020-01-01,Downtown,Unemployment_Rate_pct,5.77
2020-02-01,Downtown,Unemployment_Rate_pct,5.75
2020-03-01,Downtown,Unemployment_Rate_pct,5.8
2020-04-01,Downtown,Unemployment_Rate_pct,5.8
2020-05-01,Downtown,Unemployment_Rate_pct,5.81
2020-06-01,Downtown,Unemployment_Rate_pct,5.75
2020-07-01,Downtown,Unemployment_Rate_pct,5.74
2020-08-01,Downtown,Unemployment_Rate_pct,5.76
2020-09-01,Downtown,Unemployment_Rate_pct,5.77
2020-10-01,Downtown,Unemployment_Rate_pct,5.77
2020-11-01,Downtown,Unemployment_Rate_pct,5.76
2020-12-01,Downtown,Unemployment_Rate_pct,5.75
2021-01-01,Downtown,Unemployment_Rate_pct,5.7
2021-02-01,Downtown,Unemployment_Rate_pct,5.67
2021-03-01,Downtown,Unemployment_Rate_pct,5.66
2021-04-01,Downtown,Unemployment_Rate_pct,5.64
2021-05-01,Downtown,Unemployment_Rate_pct,5.64
2021-06-01,Downtown,Unemployment_Rate_pct,5.64
2021-07-01,Downtown,Unemployment_Rate_pct,5.67
2021-08-01,Downtown,Unemployment_Rate_pct,5.68
2021-09-01,Downtown,Unemployment_Rate_pct,5.68
2021-10-01,Downtown,Unemployment_Rate_pct,5.69
2021-11-01,Downtown,Unemployment_Rate_pct,5.7
2021-12-01,Downtown,Unemployment_Rate_pct,5.68
2022-01-01,Downtown,Unemployment_Rate_pct,5.66
2022-02-01,Downtown,Unemployment_Rate_pct,5.65
2022-03-01,Downtown,Unemployment_Rate_pct,5.62
2022-04-01,Downtown,Unemployment_Rate_pct,5.64
2022-05-01,Downtown,Unemployment_Rate_pct,5.61
2022-06-01,Downtown,Unemployment_Rate_pct,5.63
2022-07-01,Downtown,Unemployment_Rate_pct,5.61
2022-08-01,Downtown,Unemployment_Rate_pct,5.62
2022-09-01,Downtown,Unemployment_Rate_pct,5.61
2022-10-01,Downtown,Unemployment_Rate_pct,5.58
2022-11-01,Downtown,Unemployment_Rate_pct,5.56
2022-12-01,Downtown,Unemployment_Rate_pct,5.56
2023-01-01,Downtown,Unemployment_Rate_pct,5.55
2023-02-01,Downtown,Unemployment_Rate_pct,5.51
2023-03-01,Downtown,Unemployment_Rate_pct,5.54
2023-04-01,Downtown,Unemployment_Rate_pct,5.53
2023-05-01,Downtown,Unemployment_Rate_pct,5.5
2023-06-01,Downtown,Unemployment_Rate_pct,5.53
2023-07-01,Downtown,Unemployment_Rate_pct,5.54
2023-08-01,Downtown,Unemployment_Rate_pct,5.5
2023-09-01,Downtown,Unemployment_Rate_pct,5.46
2023-10-01,Downtown,Unemployment_Rate_pct,5.44
2023-11-01,Downtown,Unemployment_Rate_pct,5.44
2023-12-01,Downtown,Unemployment_Rate_pct,5.45
2024-01-01,Downtown,Unemployment_Rate_pct,5.46
2024-02-01,Downtown,Unemployment_Rate_pct,5.46
2024-03-01,Downtown,Unemployment_Rate_pct,5.49
2024-04-01,Downtown,Unemployment_Rate_pct,5.48
2024-05-01,Downtown,Unemployment_Rate_pct,5.45
2024-06-01,Downtown,Unemployment_Rate_pct,5.44
2024-07-01,Downtown,Unemployment_Rate_pct,5.43
2024-08-01,Downtown,Unemployment_Rate_pct,5.35
2024-09-01,Downtown,Unemployment_Rate_pct,5.33
2024-10-01,Downtown,Unemployment_Rate_pct,5.33
2024-11-01,Downtown,Unemployment_Rate_pct,5.3
2024-12-01,Downtown,Unemployment_Rate_pct,5.28
2025-01-01,Downtown,Unemployment_Rate_pct,5.29
2025-02-01,Downtown,Unemployment_Rate_pct,5.26
2025-03-01,Downtown,Unemployment_Rate_pct,5.26
2025-04-01,Downtown,Unemployment_Rate_pct,5.22
2025-05-01,Downtown,Unemployment_Rate_pct,5.28
2025-06-01,Downtown,Unemployment_Rate_pct,5.26
2025-07-01,Downtown,Unemployment_Rate_pct,5.25
2025-08-01,Downtown,Unemployment_Rate_pct,5.26
2018-01-01,Downtown,Median_Household_Income_USD,58515.72
2018-02-01,Downtown,Median_Household_Income_USD,58556.08
2018-03-01,Downtown,Median_Household_Income_USD,58580.2
2018-04-01,Downtown,Median_Household_Income_USD,58596.96
2018-05-01,Downtown,Median_Household_Income_USD,58612.13
2018-06-01,Downtown,Median_Household_Income_USD,58648.78
2018-07-01,Downtown,Median_Household_Income_USD,58670.78
2018-08-01,Downtown,Median_Household_Income_USD,58695.8
2018-09-01,Downtown,Median_Household_Income_USD,58722.46
2018-10-01,Downtown,Median_Household_Income_USD,58742.99
2018-11-01,Downtown,Median_Household_Income_USD,58769.33
2018-12-01,Downtown,Median_Household_Income_USD,58786.09
2019-01-01,Downtown,Median_Household_Income_USD,58803.89
2019-02-01,Downtown,Median_Household_Income_USD,58805.64
2019-03-01,Downtown,Median_Household_Income_USD,58828.65
2019-04-01,Downtown,Median_Household_Income_USD,58821.39
2019-05-01,Downtown,Median_Household_Income_USD,58844.19
2019-06-01,Downtown,Median_Household_Income_USD,58858.52
2019-07-01,Downtown,Median_Household_Income_USD,58882.68
2019-08-01,Downtown,Median_Household_Income_USD,58885.48
2019-09-01,Downtown,Median_Household_Income_USD,58872.23
2019-10-01,Downtown,Median_Household_Income_USD,58885.51
2019-11-01,Downtown,Median_Household_Income_USD,58888.36
2019-12-01,Downtown,Median_Household_Income_USD,58880.19
2020-01-01,Downtown,Median_Household_Income_USD,58910.25
2020-02-01,Downtown,Median_Household_Income_USD,58952.81
2020-03-01,Downtown,Median_Household_Income_USD,58959.4
2020-04-01,Downtown,Median_Household_Income_USD,58976.8
2020-05-01,Downtown,Median_Household_Income_USD,58990.72
2020-06-01,Downtown,Median_Household_Income_USD,58999.38
2020-07-01,Downtown,Median_Household_Income_USD,59027.88
2020-08-01,Downtown,Median_Household_Income_USD,59061.57
2020-09-01,Downtown,Median_Household_Income_USD,59067.08
2020-10-01,Downtown,Median_Household_Income_USD,59086.29
2020-11-01,Downtown,Median_Household_Income_USD,59124.1
2020-12-01,Downtown,Median_Household_Income_USD,59152.98
2021-01-01,Downtown,Median_Household_Income_USD,59184.08
2021-02-01,Downtown,Median_Household_Income_USD,59223.14
2021-03-01,Downtown,Median_Household_Income_USD,59262.0
2021-04-01,Downtown,Median_Household_Income_USD,59295.97
2021-05-01,Downtown,Median_Household_Income_USD,59316.69
2021-06-01,Downtown,Median_Household_Income_USD,59329.49
2021-07-01,Downtown,Median_Household_Income_USD,59349.58
2021-08-01,Downtown,Median_Household_Income_USD,59360.11
2021-09-01,Downtown,Median_Household_Income_USD,59349.36
2021-10-01,Downtown,Median_Household_Income_USD,59363.71
2021-11-01,Downtown,Median_Household_Income_USD,59387.61
2021-12-01,Downtown,Median_Household_Income_USD,59397.34
2022-01-01,Downtown,Median_Household_Income_USD,59412.99
2022-02-01,Downtown,Median_Household_Income_USD,59429.22
2022-03-01,Downtown,Median_Household_Income_USD,59468.11
2022-04-01,Downtown,Median_Household_Income_USD,59481.26
2022-05-01,Downtown,Median_Household_Income_USD,59520.15
2022-06-01,Downtown,Median_Household_Income_USD,59498.0
2022-07-01,Downtown,Median_Household_Income_USD,59536.76
2022-08-01,Downtown,Median_Household_Income_USD,59574.76
2022-09-01,Downtown,Median_Household_Income_USD,59606.83
2022-10-01,Downtown,Median_Household_Income_USD,59595.19
2022-11-01,Downtown,Median_Household_Income_USD,59629.02
2022-12-01,Downtown,Median_Household_Income_USD,59646.81
2023-01-01,Downtown,Median_Household_Income_USD,59627.41
2023-02-01,Downtown,Median_Household_Income_USD,59665.42
2023-03-01,Downtown,Median_Household_Income_USD,59705.62
2023-04-01,Downtown,Median_Household_Income_USD,59695.59
2023-05-01,Downtown,Median_Household_Income_USD,59716.77
2023-06-01,Downtown,Median_Household_Income_USD,59756.13
2023-07-01,Downtown,Median_Household_Income_USD,59793.13
2023-08-01,Downtown,Median_Household_Income_USD,59824.21
2023-09-01,Downtown,Median_Household_Income_USD,59803.04
2023-10-01,Downtown,Median_Household_Income_USD,59832.52
2023-11-01,Downtown,Median_Household_Income_USD,59847.79
2023-12-01,Downtown,Median_Household_Income_USD,59881.27
2024-01-01,Downtown,Median_Household_Income_USD,59903.65
2024-02-01,Downtown,Median_Household_Income_USD,59921.89
2024-03-01,Downtown,Median_Household_Income_USD,59950.05
2024-04-01,Downtown,Median_Household_Income_USD,59966.01
2024-05-01,Downtown,Median_Household_Income_USD,59984.18
2024-06-01,Downtown,Median_Household_Income_USD,59994.39
2024-07-01,Downtown,Median_Household_Income_USD,59988.85
2024-08-01,Downtown,Median_Household_Income_USD,60015.91
2024-09-01,Downtown,Median_Household_Income_USD,60022.36
2024-10-01,Downtown,Median_Household_Income_USD,60037.89
2024-11-01,Downtown,Median_Household_Income_USD,60060.73
2024-12-01,Downtown,Median_Household_Income_USD,60048.0
2025-01-01,Downtown,Median_Household_Income_USD,60038.62
2025-02-01,Downtown,Median_Household_Income_USD,60052.66
2025-03-01,Downtown,Median_Household_Income_USD,60078.02
2025-04-01,Downtown,Median_Household_Income_USD,60107.72
2025-05-01,Downtown,Median_Household_Income_USD,60102.39
2025-06-01,Downtown,Median_Household_Income_USD,60130.48
2025-07-01,Downtown,Median_Household_Income_USD,60145.34
2025-08-01,Downtown,Median_Household_Income_USD,60150.63
2018-01-01,Downtown,New_Business_Applications,402.63
2018-02-01,Downtown,New_Business_Applications,404.65
2018-03-01,Downtown,New_Business_Applications,405.89
2018-04-01,Downtown,New_Business_Applications,406.79
2018-05-01,Downtown,New_Business_Applications,407.98
2018-06-01,Downtown,New_Business_Applications,410.19
2018-07-01,Downtown,New_Business_Applications,410.87
2018-08-01,Downtown,New_Business_Applications,411.78
2018-09-01,Downtown,New_Business_Applications,414.31
2018-10-01,Downtown,New_Business_Applications,414.64
2018-11-01,Downtown,New_Business_Applications,416.39
2018-12-01,Downtown,New_Business_Applications,416.46
2019-01-01,Downtown,New_Business_Applications,416.66
2019-02-01,Downtown,New_Business_Applications,417.32
2019-03-01,Downtown,New_Business_Applications,418.92
2019-04-01,Downtown,New_Business_Applications,421.54
2019-05-01,Downtown,New_Business_Applications,422.5
2019-06-01,Downtown,New_Business_Applications,421.08
2019-07-01,Downtown,New_Business_Applications,422.85
2019-08-01,Downtown,New_Business_Applications,427.35
2019-09-01,Downtown,New_Business_Applications,428.34
2019-10-01,Downtown,New_Business_Applications,426.6
2019-11-01,Downtown,New_Business_Applications,427.68
2019-12-01,Downtown,New_Business_Applications,428.5
2020-01-01,Downtown,New_Business_Applications,429.19
2020-02-01,Downtown,New_Business_Applications,431.44
2020-03-01,Downtown,New_Business_Applications,434.33
2020-04-01,Downtown,New_Business_Applications,436.18
2020-05-01,Downtown,New_Business_Applications,436.8
2020-06-01,Downtown,New_Business_Applications,439.31
2020-07-01,Downtown,New_Business_Applications,437.9
2020-08-01,Downtown,New_Business_Applications,437.65
2020-09-01,Downtown,New_Business_Applications,437.56
2020-10-01,Downtown,New_Business_Applications,438.34
2020-11-01,Downtown,New_Business_Applications,439.93
2020-12-01,Downtown,New_Business_Applications,440.45
2021-01-01,Downtown,New_Business_Applications,439.91
2021-02-01,Downtown,New_Business_Applications,442.2
2021-03-01,Downtown,New_Business_Applications,442.67
2021-04-01,Downtown,New_Business_Applications,443.65
2021-05-01,Downtown,New_Business_Applications,445.3
2021-06-01,Downtown,New_Business_Applications,446.18
2021-07-01,Downtown,New_Business_Applications,447.07
2021-08-01,Downtown,New_Business_Applications,449.44
2021-09-01,Downtown,New_Business_Applications,450.49
2021-10-01,Downtown,New_Business_Applications,452.61
2021-11-01,Downtown,New_Business_Applications,454.25
2021-12-01,Downtown,New_Business_Applications,458.1
2022-01-01,Downtown,New_Business_Applications,459.54
2022-02-01,Downtown,New_Business_Applications,461.32
2022-03-01,Downtown,New_Business_Applications,463.79
2022-04-01,Downtown,New_Business_Applications,464.71
2022-05-01,Downtown,New_Business_Applications,464.58
2022-06-01,Downtown,New_Business_Applications,464.69
2022-07-01,Downtown,New_Business_Applications,464.82
2022-08-01,Downtown,New_Business_Applications,464.22
2022-09-01,Downtown,New_Business_Applications,465.52
2022-10-01,Downtown,New_Business_Applications,465.4
2022-11-01,Downtown,New_Business_Applications,466.52
2022-12-01,Downtown,New_Business_Applications,467.1
2023-01-01,Downtown,New_Business_Applications,467.86
2023-02-01,Downtown,New_Business_Applications,469.52
2023-03-01,Downtown,New_Business_Applications,469.53
2023-04-01,Downtown,New_Business_Applications,471.32
2023-05-01,Downtown,New_Business_Applications,474.49
2023-06-01,Downtown,New_Business_Applications,475.83
2023-07-01,Downtown,New_Business_Applications,475.48
2023-08-01,Downtown,New_Business_Applications,475.38
